book,score
32136,263
32137,451
32138,456
32139,542
32140,66
32141,375
32142,241
32143,357
32144,583
32145,274
32146,466
32147,120
32148,142
32149,22
32150,190
32151,21
32152,16
32153,190
32154,356
32155,278
32156,307
32157,553
32158,561
32159,203
32160,539
32161,87
32162,584
32163,528
32164,99
32165,568
32166,291
32167,305
32168,63
32169,108
32170,460
32171,313
32172,597
32173,421
32174,404
32175,50
32176,496
32177,329
32178,231
32179,159
32180,137
32181,451
32182,35
32183,574
32184,402
32185,105
32186,267
32187,121
32188,536
32189,168
32190,460
32191,467
32192,477
32193,211
32194,563
32195,408
32196,438
32197,491
32198,248
32199,533
32200,504
32201,424
32202,412
32203,286
32204,562
32205,374
32206,394
32207,166
32208,351
32209,355
32210,229
32211,105
32212,194
32213,196
32214,406
32215,318
32216,102
32217,167
32218,208
32219,24
32220,169
32221,531
32222,355
32223,28
32224,13
32225,268
32226,432
32227,12
32228,107
32229,515
32230,543
32231,586
32232,204
32233,66
32234,195
32235,8
32236,541
32237,213
32238,495
32239,500
32240,286
32241,244
32242,64
32243,10
32244,463
32245,277
32246,198
32247,337
32248,239
32249,174
32250,55
32251,223
32252,539
32253,72
32254,90
32255,560
32256,520
32257,335
32258,389
32259,282
32260,37
32261,366
32262,4
32263,220
32264,79
32265,319
32266,215
32267,180
32268,322
32269,528
32270,358
32271,456
32272,337
32273,137
32274,211
32275,493
32276,579
32277,466
32278,100
32279,179
32280,218
32281,282
32282,300
32283,466
32284,97
32285,490
32286,470
32287,397
32288,489
32289,64
32290,445
32291,124
32292,584
32293,391
32294,34
32295,271
32296,479
32297,171
32298,282
32299,262
32300,70
32301,410
32302,491
32303,7
32304,430
32305,206
32306,380
32307,119
32308,122
32309,551
32310,6
32311,233
32312,547
32313,110
32314,539
32315,476
32316,223
32317,109
32318,194
32319,134
32320,541
32321,425
32322,475
32323,191
32324,408
32325,529
32326,333
32327,504
32328,318
32329,209
32330,162
32331,538
32332,595
32333,71
32334,555
32335,131
32336,319
32337,86
32338,125
32339,324
32340,136
32341,201
32342,560
32343,142
32344,21
32345,135
32346,480
32347,274
32348,161
32349,380
32350,538
32351,439
32352,552
32353,449
32354,101
32355,438
32356,425
32357,170
32358,586
32359,26
32360,128
32361,397
32362,337
32363,372
32364,111
32365,195
32366,369
32367,418
32368,400
32369,350
32370,332
32371,23
32372,98
32373,394
32374,445
32375,550
32376,125
32377,448
32378,383
32379,264
32380,99
32381,61
32382,371
32383,237
32384,254
32385,186
32386,309
32387,543
32388,304
32389,501
32390,196
32391,186
32392,363
32393,452
32394,444
32395,215
32396,37
32397,273
32398,378
32399,472
32400,423
32401,441
32402,571
32403,438
32404,186
32405,431
32406,161
32407,78
32408,399
32409,318
32410,587
32411,82
32412,122
32413,467
32414,592
32415,355
32416,170
32417,17
32418,424
32419,100
32420,160
32421,549
32422,575
32423,290
32424,49
32425,450
32426,535
32427,368
32428,361
32429,119
32430,481
32431,71
32432,534
32433,100
32434,183
32435,571
32436,310
32437,68
32438,297
32439,96
32440,382
32441,452
32442,370
32443,315
32444,209
32445,122
32446,502
32447,389
32448,313
32449,497
32450,498
32451,274
32452,380
32453,560
32454,248
32455,24
32456,446
32457,2
32458,502
32459,491
32460,575
32461,480
32462,514
32463,325
32464,105
32465,290
32466,140
32467,443
32468,585
32469,582
32470,144
32471,370
32472,263
32473,311
32474,230
32475,168
32476,243
32477,382
32478,216
32479,224
32480,166
32481,526
32482,207
32483,37
32484,194
32485,257
32486,387
32487,383
32488,431
32489,328
32490,469
32491,356
32492,532
32493,192
32494,10
32495,493
32496,54
32497,416
32498,582
32499,233
32500,159
32501,407
32502,450
32503,552
32504,366
32505,50
32506,117
32507,357
32508,598
32509,99
32510,538
32511,335
32512,382
32513,221
32514,275
32515,209
32516,285
32517,556
32518,578
32519,28
32520,600
32521,330
32522,464
32523,566
32524,130
32525,547
32526,140
32527,252
32528,247
32529,402
32530,481
32531,579
32532,452
32533,404
32534,268
32535,484
32536,126
32537,426
32538,377
32539,358
32540,549
32541,61
32542,585
32543,190
32544,261
32545,58
32546,586
32547,81
32548,178
32549,309
32550,371
32551,458
32552,469
32553,497
32554,498
32555,6
32556,103
32557,29
32558,597
32559,213
32560,240
32561,115
32562,569
32563,579
32564,428
32565,202
32566,338
32567,572
32568,564
32569,155
32570,447
32571,367
32572,229
32573,112
32574,433
32575,193
32576,46
32577,168
32578,248
32579,42
32580,147
32581,280
32582,546
32583,69
32584,297
32585,308
32586,529
32587,312
32588,206
32589,218
32590,168
32591,500
32592,6
32593,527
32594,18
32595,206
32596,548
32597,171
32598,318
32599,316
32600,59
32601,24
32602,19
32603,531
32604,160
32605,320
32606,548
32607,501
32608,207
32609,252
32610,425
32611,200
32612,174
32613,337
32614,26
32615,113
32616,329
32617,332
32618,328
32619,224
32620,595
32621,222
32622,273
32623,373
32624,61
32625,91
32626,415
32627,568
32628,447
32629,213
32630,15
32631,422
32632,448
32633,365
32634,137
32635,31
32636,380
32637,17
32638,432
32639,53
32640,481
32641,137
32642,328
32643,287
32644,237
32645,44
32646,47
32647,411
32648,296
32649,456
32650,330
32651,354
32652,298
32653,582
32654,117
32655,316
32656,545
32657,403
32658,142
32659,197
32660,432
32661,594
32662,278
32663,32
32664,343
32665,479
32666,589
32667,343
32668,387
32669,119
32670,249
32671,173
32672,155
32673,132
32674,427
32675,10
32676,302
32677,333
32678,182
32679,238
32680,20
32681,473
32682,596
32683,481
32684,199
32685,372
32686,551
32687,518
32688,181
32689,274
32690,305
32691,256
32692,125
32693,384
32694,273
32695,245
32696,260
32697,458
32698,411
32699,487
32700,131
32701,383
32702,154
32703,233
32704,103
32705,200
32706,12
32707,71
32708,588
32709,528
32710,522
32711,246
32712,310
32713,46
32714,499
32715,586
32716,198
32717,61
32718,236
32719,406
32720,294
32721,84
32722,166
32723,398
32724,561
32725,193
32726,563
32727,9
32728,370
32729,225
32730,542
32731,267
32732,231
32733,107
32734,423
32735,286
32736,521
32737,274
32738,392
32739,80
32740,187
32741,441
32742,352
32743,391
32744,93
32745,185
32746,121
32747,593
32748,284
32749,213
32750,183
32751,145
32752,319
32753,359
32754,167
32755,251
32756,89
32757,571
32758,57
32759,321
32760,526
32761,273
32762,204
32763,502
32764,587
32765,392
32766,541
32767,455
32768,15
32769,366
32770,579
32771,170
32772,168
32773,36
32774,395
32775,94
32776,219
32777,182
32778,91
32779,186
32780,84
32781,64
32782,140
32783,122
32784,262
32785,420
32786,273
32787,11
32788,367
32789,337
32790,574
32791,184
32792,147
32793,5
32794,55
32795,285
32796,356
32797,162
32798,55
32799,449
32800,379
32801,551
32802,506
32803,352
32804,221
32805,85
32806,495
32807,470
32808,45
32809,338
32810,309
32811,176
32812,386
32813,435
32814,440
32815,101
32816,125
32817,1
32818,552
32819,154
32820,433
32821,86
32822,183
32823,74
32824,70
32825,178
32826,93
32827,540
32828,284
32829,238
32830,466
32831,238
32832,329
32833,297
32834,399
32835,320
32836,336
32837,272
32838,169
32839,371
32840,558
32841,24
32842,379
32843,9
32844,490
32845,240
32846,222
32847,174
32848,536
32849,458
32850,208
32851,355
32852,241
32853,32
32854,199
32855,371
32856,83
32857,571
32858,128
32859,55
32860,313
32861,574
32862,89
32863,52
32864,143
32865,273
32866,318
32867,140
32868,588
32869,130
32870,444
32871,170
32872,475
32873,597
32874,528
32875,519
32876,48
32877,588
32878,291
32879,361
32880,308
32881,18
32882,413
32883,91
32884,141
32885,154
32886,42
32887,344
32888,158
32889,429
32890,237
32891,217
32892,254
32893,255
32894,272
32895,582
32896,535
32897,147
32898,157
32899,233
32900,389
32901,317
32902,276
32903,302
32904,272
32905,541
32906,114
32907,558
32908,176
32909,348
32910,258
32911,523
32912,341
32913,350
32914,251
32915,582
32916,328
32917,47
32918,589
32919,44
32920,370
32921,27
32922,360
32923,175
32924,335
32925,190
32926,164
32927,209
32928,37
32929,418
32930,7
32931,467
32932,303
32933,134
32934,190
32935,579
32936,385
32937,571
32938,300
32939,444
32940,239
32941,266
32942,240
32943,263
32944,550
32945,353
32946,101
32947,264
32948,15
32949,173
32950,299
32951,171
32952,172
32953,50
32954,222
32955,141
32956,536
32957,181
32958,184
32959,95
32960,543
32961,242
32962,184
32963,477
32964,382
32965,177
32966,206
32967,325
32968,65
32969,164
32970,137
32971,427
32972,88
32973,243
32974,143
32975,306
32976,37
32977,176
32978,225
32979,580
32980,244
32981,71
32982,49
32983,522
32984,239
32985,349
32986,280
32987,231
32988,597
32989,234
32990,312
32991,342
32992,167
32993,32
32994,379
32995,389
32996,263
32997,91
32998,439
32999,153
33000,293
33001,235
33002,238
33003,553
33004,7
33005,188
33006,350
33007,198
33008,355
33009,7
33010,561
33011,423
33012,109
33013,353
33014,306
33015,92
33016,592
33017,33
33018,525
33019,497
33020,227
33021,183
33022,529
33023,306
33024,593
33025,256
33026,454
33027,69
33028,20
33029,342
33030,581
33031,130
33032,184
33033,412
33034,56
33035,479
33036,128
33037,479
33038,22
33039,593
33040,399
33041,233
33042,507
33043,541
33044,484
33045,215
33046,426
33047,229
33048,171
33049,41
33050,192
33051,486
33052,124
33053,26
33054,351
33055,93
33056,43
33057,253
33058,315
33059,258
33060,555
33061,399
33062,316
33063,293
33064,415
33065,596
33066,473
33067,132
33068,79
33069,18
33070,101
33071,118
33072,483
33073,330
33074,569
33075,90
33076,87
33077,549
33078,230
33079,505
33080,91
33081,138
33082,205
33083,451
33084,166
33085,21
33086,141
33087,309
33088,510
33089,164
33090,95
33091,239
33092,183
33093,499
33094,2
33095,324
33096,246
33097,423
33098,590
33099,275
33100,296
33101,416
33102,247
33103,506
33104,324
33105,175
33106,400
33107,402
33108,273
33109,399
33110,425
33111,349
33112,269
33113,400
33114,527
33115,388
33116,180
33117,126
33118,159
33119,285
33120,137
33121,120
33122,550
33123,18
33124,540
33125,140
33126,48
33127,501
33128,360
33129,200
33130,107
33131,63
33132,48
33133,60
33134,87
33135,416
33136,381
33137,475
33138,92
33139,400
33140,542
33141,425
33142,56
33143,284
33144,445
33145,14
33146,68
33147,21
33148,410
33149,111
33150,329
33151,354
33152,590
33153,334
33154,364
33155,381
33156,502
33157,280
33158,508
33159,211
33160,90
33161,204
33162,532
33163,69
33164,249
33165,132
33166,441
33167,436
33168,259
33169,84
33170,25
33171,433
33172,451
33173,415
33174,478
33175,322
33176,454
33177,432
33178,78
33179,505
33180,204
33181,174
33182,160
33183,310
33184,138
33185,273
33186,29
33187,453
33188,82
33189,161
33190,353
33191,162
33192,272
33193,415
33194,365
33195,441
33196,33
33197,554
33198,242
33199,146
33200,434
33201,267
33202,3
33203,401
33204,418
33205,61
33206,127
33207,572
33208,245
33209,227
33210,138
33211,501
33212,446
33213,118
33214,72
33215,119
33216,433
33217,118
33218,373
33219,6
33220,466
33221,37
33222,540
33223,527
33224,237
33225,283
33226,49
33227,415
33228,155
33229,268
33230,525
33231,239
33232,21
33233,30
33234,214
33235,404
33236,337
33237,7
33238,432
33239,117
33240,318
33241,51
33242,117
33243,501
33244,117
33245,18
33246,60
33247,513
33248,574
33249,104
33250,320
33251,148
33252,300
33253,79
33254,184
33255,149
33256,518
33257,207
33258,238
33259,330
33260,547
33261,509
33262,23
33263,382
33264,377
33265,25
33266,214
33267,525
33268,450
33269,41
33270,117
33271,73
33272,340
33273,3
33274,113
33275,365
33276,236
33277,128
33278,368
33279,470
33280,150
33281,60
33282,242
33283,514
33284,355
33285,170
33286,329
33287,336
33288,63
33289,485
33290,431
33291,343
33292,77
33293,225
33294,162
33295,339
33296,394
33297,367
33298,583
33299,202
33300,155
33301,599
33302,296
33303,596
33304,172
33305,360
33306,443
33307,585
33308,590
33309,419
33310,201
33311,452
33312,44
33313,118
33314,94
33315,157
33316,387
33317,548
33318,292
33319,13
33320,443
33321,369
33322,239
33323,546
33324,590
33325,3
33326,205
33327,210
33328,171
33329,157
33330,268
33331,13
33332,231
33333,397
33334,407
33335,411
33336,370
33337,189
33338,391
33339,500
33340,353
33341,87
33342,34
33343,214
33344,430
33345,417
33346,2
33347,521
33348,40
33349,31
33350,436
33351,255
33352,231
33353,312
33354,115
33355,79
33356,408
33357,369
33358,250
33359,592
33360,585
33361,126
33362,243
33363,515
33364,411
33365,399
33366,398
33367,529
33368,89
33369,135
33370,352
33371,427
33372,377
33373,359
33374,479
33375,17
33376,517
33377,249
33378,568
33379,258
33380,478
33381,585
33382,566
33383,122
33384,279
33385,206
33386,88
33387,337
33388,273
33389,6
33390,237
33391,472
33392,288
33393,167
33394,446
33395,351
33396,209
33397,354
33398,432
33399,106
33400,182
33401,9
33402,412
33403,346
33404,312
33405,129
33406,445
33407,327
33408,8
33409,83
33410,30
33411,203
33412,530
33413,573
33414,13
33415,410
33416,446
33417,550
33418,552
33419,206
33420,228
33421,102
33422,490
33423,407
33424,395
33425,523
33426,498
33427,383
33428,143
33429,8
33430,361
33431,171
33432,485
33433,280
33434,94
33435,373
33436,395
33437,576
33438,287
33439,406
33440,537
33441,171
33442,54
33443,130
33444,342
33445,55
33446,150
33447,372
33448,489
33449,236
33450,384
33451,200
33452,357
33453,53
33454,526
33455,223
33456,463
33457,119
33458,339
33459,229
33460,127
33461,550
33462,126
33463,358
33464,249
33465,63
33466,505
33467,559
33468,223
33469,152
33470,162
33471,42
33472,317
33473,548
33474,517
33475,505
33476,152
33477,74
33478,419
33479,99
33480,259
33481,157
33482,68
33483,252
33484,312
33485,551
33486,173
33487,142
33488,144
33489,38
33490,293
33491,350
33492,535
33493,136
33494,290
33495,1
33496,71
33497,27
33498,459
33499,38
33500,247
33501,133
33502,289
33503,21
33504,447
33505,122
33506,175
33507,332
33508,131
33509,476
33510,459
33511,347
33512,546
33513,261
33514,512
33515,13
33516,42
33517,536
33518,49
33519,47
33520,449
33521,213
33522,172
33523,453
33524,562
33525,27
33526,241
33527,192
33528,298
33529,247
33530,110
33531,108
33532,287
33533,219
33534,488
33535,293
33536,236
33537,90
33538,424
33539,353
33540,475
33541,320
33542,600
33543,16
33544,392
33545,407
33546,400
33547,433
33548,509
33549,164
33550,553
33551,559
33552,367
33553,495
33554,428
33555,192
33556,284
33557,9
33558,208
33559,533
33560,464
33561,472
33562,319
33563,149
33564,427
33565,294
33566,36
33567,69
33568,224
33569,192
33570,244
33571,522
33572,588
33573,34
33574,38
33575,319
33576,41
33577,192
33578,551
33579,258
33580,423
33581,207
33582,118
33583,456
33584,102
33585,585
33586,257
33587,177
33588,378
33589,504
33590,586
33591,470
33592,11
33593,282
33594,194
33595,583
33596,399
33597,450
33598,561
33599,129
33600,151
33601,207
33602,439
33603,245
33604,203
33605,454
33606,89
33607,291
33608,570
33609,155
33610,75
33611,413
33612,587
33613,165
33614,14
33615,272
33616,121
33617,311
33618,319
33619,197
33620,86
33621,490
33622,36
33623,271
33624,567
33625,208
33626,451
33627,412
33628,504
33629,507
33630,585
33631,238
33632,572
33633,580
33634,156
33635,396
33636,482
33637,456
33638,582
33639,217
33640,103
33641,133
33642,102
33643,510
33644,373
33645,298
33646,325
33647,163
33648,61
33649,148
33650,337
33651,88
33652,590
33653,252
33654,201
33655,314
33656,369
33657,62
33658,246
33659,58
33660,352
33661,509
33662,210
33663,191
33664,435
33665,90
33666,201
33667,587
33668,135
33669,20
33670,360
33671,139
33672,532
33673,545
33674,230
33675,168
33676,473
33677,282
33678,125
33679,99
33680,101
33681,4
33682,509
33683,414
33684,333
33685,363
33686,342
33687,597
33688,157
33689,521
33690,87
33691,427
33692,61
33693,508
33694,72
33695,464
33696,186
33697,494
33698,136
33699,480
33700,589
33701,398
33702,484
33703,511
33704,420
33705,44
33706,413
33707,481
33708,211
33709,89
33710,477
33711,510
33712,47
33713,372
33714,565
33715,258
33716,343
33717,145
33718,326
33719,587
33720,543
33721,549
33722,578
33723,219
33724,362
33725,21
33726,358
33727,142
33728,43
33729,123
33730,279
33731,245
33732,136
33733,506
33734,597
33735,416
33736,372
33737,417
33738,72
33739,579
33740,79
33741,427
33742,374
33743,479
33744,173
33745,72
33746,495
33747,409
33748,272
33749,444
33750,445
33751,104
33752,586
33753,501
33754,107
33755,376
33756,507
33757,82
33758,560
33759,339
33760,314
33761,246
33762,64
33763,503
33764,492
33765,308
33766,80
33767,307
33768,543
33769,493
33770,588
33771,451
33772,306
33773,461
33774,110
33775,179
33776,379
33777,355
33778,133
33779,15
33780,308
33781,599
33782,304
33783,593
33784,155
33785,510
33786,589
33787,260
33788,204
33789,424
33790,547
33791,69
33792,109
33793,139
33794,24
33795,26
33796,566
33797,552
33798,376
33799,515
33800,26
33801,171
33802,203
33803,412
33804,175
33805,345
33806,449
33807,36
33808,14
33809,426
33810,4
33811,288
33812,79
33813,469
33814,506
33815,465
33816,389
33817,283
33818,182
33819,76
33820,337
33821,139
33822,298
33823,352
33824,254
33825,117
33826,139
33827,218
33828,448
33829,226
33830,209
33831,596
33832,377
33833,200
33834,242
33835,268
33836,434
33837,236
33838,210
33839,576
33840,98
33841,112
33842,160
33843,168
33844,326
33845,308
33846,24
33847,540
33848,189
33849,416
33850,440
33851,484
33852,415
33853,520
33854,530
33855,350
33856,314
33857,584
33858,77
33859,450
33860,168
33861,319
33862,312
33863,74
33864,504
33865,560
33866,468
33867,237
33868,271
33869,370
33870,53
33871,91
33872,571
33873,530
33874,517
33875,338
33876,444
33877,447
33878,381
33879,374
33880,119
33881,299
33882,137
33883,88
33884,264
33885,49
33886,326
33887,517
33888,140
33889,433
33890,282
33891,383
33892,57
33893,65
33894,48
33895,434
33896,106
33897,462
33898,479
33899,516
33900,250
33901,408
33902,143
33903,79
33904,148
33905,291
33906,207
33907,547
33908,581
33909,257
33910,549
33911,356
33912,287
33913,277
33914,443
33915,323
33916,298
33917,51
